bill_n,date,time,item,amount,unit_price,total,payment_type(cash/card),buyer_id,shop_id,purchase_cost,date_of_purchase
100006291,2016-09-03,18:29:36,"Belt type 1, Puma",1,310.184,310.184,cash,,shop_4,191,2016-09-07
100006293,2018-04-11,10:04:44,"T-shirt type 2, Adidas",1,510.84,510.84,cash,,shop_5,258,2018-04-11
100006294,2017-12-08,10:23:13,"Shoes type 1, Reebok",1,6119.12,6119.12,cash,,shop_9,3122,2017-12-09
100006294,2017-12-08,10:23:13,"Shirt type 8, Nike",1,1137.7013599999998,1137.7013599999998,cash,,shop_9,542,2017-12-09
100006294,2017-12-08,10:23:13,"T-shirt type 6, Adidas",1,331.15000000000003,331.15000000000003,cash,,shop_9,179,2017-12-09
100006294,2017-12-08,10:23:13,"Trousers type 8, Nike",1,1563.2720000000002,1563.2720000000002,cash,,shop_9,743,2017-12-09
100006294,2017-12-08,10:23:13,"Shirt type 4, Adidas",1,358.98,358.98,cash,,shop_9,186,2017-12-09
100006294,2017-12-08,10:23:13,"Cap type 1, Reebok",1,523.908,523.908,cash,,shop_9,245,2017-12-09
100006294,2017-12-08,10:23:13,"Shirt type 4, Adidas",1,358.98,358.98,cash,,shop_9,186,2017-12-09
100006296,2018-03-02,10:45:54,"Trousers type 12, Reebok",1,542.8199999999999,542.8199999999999,card,,shop_4,249,2018-03-02
100006297,2017-09-18,15:30:51,"Shirt type 8, Reebok",1,1187.9300000000003,1187.9300000000003,cash,,shop_2,563,2017-09-18
100006297,2017-09-18,15:30:51,"Boots type 5, Adidas",1,2860.29,2860.29,cash,,shop_2,1563,2017-09-18
100006297,2017-09-18,15:30:51,"Trousers type 10, Puma",1,1514.862,1514.862,cash,,shop_2,1039,2017-09-18
100006297,2017-09-18,15:30:51,"Boots type 1, Nike",2,6055.728,12111.456,cash,,shop_2,5628,2017-09-18
100006298,2017-06-08,09:20:11,"Shirt type 5, Nike",1,747.6300800000001,747.6300800000001,card,,shop_1,419,2017-06-08
100006298,2017-06-08,09:20:11,"Cufflinks type 7, Adidas",1,334.88,334.88,card,,shop_1,184,2017-06-08
100006301,2018-05-08,13:28:31,"Cufflinks type 6, Reebok",1,413.27000000000004,413.27000000000004,cash,1004.0,shop_6,221,2018-05-09
100006301,2018-05-08,13:28:31,"Cufflinks type 2, Nike",1,185.23520000000002,185.23520000000002,cash,1004.0,shop_6,103,2018-05-09
100006301,2018-05-08,13:28:31,"Shirt type 2, Reebok",1,554.4000000000001,554.4000000000001,cash,1004.0,shop_6,252,2018-05-09
100006304,2016-06-16,12:37:20,"Shirt type 1, Nike",1,1547.7134400000002,1547.7134400000002,cash,,shop_5,837,2016-06-16
100006305,2017-10-09,14:26:28,"Shoes type 2, Puma",1,2814.40128,2814.40128,cash,,shop_3,2032,2017-10-09
100006308,2018-02-05,13:33:28,"Trousers type 4, Adidas",1,1339.5,1339.5,cash,544.0,shop_2,705,2018-02-06
100006308,2018-02-05,13:33:28,"Trousers type 4, Reebok",1,2210.8799999999997,2210.8799999999997,cash,544.0,shop_2,1176,2018-02-06
100006308,2018-02-05,13:33:28,"Belt type 4, Nike",1,629.392,629.392,cash,544.0,shop_2,283,2018-02-06
100006309,2018-04-10,17:15:40,"T-shirt type 6, Reebok",1,371.04999999999995,371.04999999999995,cash,1042.0,shop_4,181,2018-04-13
100006310,2017-06-27,09:40:05,"Shirt type 1, Adidas",1,805.0416,805.0416,card,,shop_7,474,2017-06-27
100006310,2017-06-27,09:40:05,"Hat type 1, Reebok",1,495.55,495.55,card,,shop_7,265,2017-06-27
100006310,2017-06-27,09:40:05,"Trousers type 6, Reebok",1,1323.96,1323.96,card,,shop_7,649,2017-06-27
100006310,2017-06-27,09:40:05,"Slippers type 1, Nike",1,371.68,371.68,card,,shop_7,184,2017-06-27
100006311,2017-03-23,11:20:30,"Shoes type 2, Adidas",1,3363.51,3363.51,cash,,shop_1,1761,2017-03-27
100006312,2016-02-27,11:35:35,"Belt type 2, Adidas",1,325.95,325.95,card,,shop_1,159,2016-02-27
100006312,2016-02-27,11:35:35,"Shoes type 4, Nike",2,5776.12,11552.24,card,,shop_1,5894,2016-02-27
100006313,2018-05-25,19:45:53,"Shirt type 4, Reebok",1,1389.3369999999998,1389.3369999999998,cash,,shop_7,881,2018-05-25
100006314,2017-07-27,14:38:07,"T-shirt type 3, Puma",1,585.3672,585.3672,card,,shop_9,389,2017-07-27
100006315,2016-07-03,18:43:18,"Sneakers type 6, Nike",1,4082.1443999999997,4082.1443999999997,cash,,shop_8,1923,2016-07-03
100006315,2016-07-03,18:43:18,"Trousers type 11, Reebok",1,1816.8400000000001,1816.8400000000001,cash,,shop_8,857,2016-07-03
100006316,2017-07-18,17:57:56,"Boots type 6, Reebok",1,6134.5199999999995,6134.5199999999995,cash,142.0,shop_8,2814,2017-07-22
100006316,2017-07-18,17:57:56,"Socks type 3, Reebok",1,356.96,356.96,cash,142.0,shop_8,184,2017-07-22
100006317,2016-10-31,12:11:36,"Socks type 7, Puma",1,565.76,565.76,card,,shop_8,320,2016-10-31
100006319,2018-07-23,16:57:12,"Cufflinks type 1, Reebok",1,767.9700000000001,767.9700000000001,card,,shop_9,371,2018-07-25
100006321,2016-10-13,09:08:40,"Shirt type 7, Reebok",1,1310.26,1310.26,card,482.0,shop_1,686,2016-10-13
100006322,2018-03-19,15:53:35,"Cufflinks type 2, Puma",1,445.28000000000003,445.28000000000003,card,1140.0,shop_5,253,2018-03-19
100006322,2018-03-19,15:53:35,"Trousers type 10, Adidas",1,1239.1119999999999,1239.1119999999999,card,1140.0,shop_5,580,2018-03-19
100006324,2018-02-07,19:51:33,"Shirt type 5, Nike",1,911.744,911.744,card,,shop_2,419,2018-02-07
100006325,2017-09-12,09:11:57,"Cap type 3, Puma",1,427.07896000000005,427.07896000000005,cash,552.0,shop_5,287,2017-09-15
100006325,2017-09-12,09:11:57,"Hat type 1, Reebok",1,495.55,495.55,cash,552.0,shop_5,265,2017-09-15
100006326,2018-09-12,18:28:57,"T-shirt type 5, Adidas",1,627.21,627.21,cash,,shop_5,303,2018-09-15
100006327,2017-03-16,18:01:52,"Trousers type 11, Nike",1,893.316,893.316,cash,,shop_6,453,2017-03-16
100006328,2017-07-17,15:22:33,"Trousers type 11, Adidas",1,1697.28,1697.28,cash,,shop_3,884,2017-07-17
100006328,2017-07-17,15:22:33,"Boots type 5, Reebok",1,5219.960400000001,5219.960400000001,cash,,shop_3,2741,2017-07-17
100006329,2018-02-25,19:59:03,"Socks type 4, Adidas",2,688.1999999999999,1376.3999999999999,cash,,shop_3,740,2018-02-25
100006329,2018-02-25,19:59:03,"Trousers type 5, Adidas",1,972.3700000000001,972.3700000000001,cash,,shop_3,479,2018-02-25
100006329,2018-02-25,19:59:03,"Belt type 4, Adidas",1,398.20000000000005,398.20000000000005,cash,,shop_3,181,2018-02-25
100006330,2018-09-22,12:29:13,"Socks type 1, Nike",1,515.088,515.088,cash,,shop_8,252,2018-09-26
100006330,2018-09-22,12:29:13,"Hat type 5, Nike",2,454.336,908.672,cash,,shop_8,458,2018-09-26
100006330,2018-09-22,12:29:13,"Sneakers type 2, Puma",2,1579.056,3158.112,cash,,shop_8,1964,2018-09-26
100006330,2018-09-22,12:29:13,"Socks type 2, Reebok",2,415.8,831.6,cash,,shop_8,420,2018-09-26
100006331,2017-08-03,11:42:26,"Sneakers type 4, Adidas",1,1544.51,1544.51,card,,shop_9,739,2017-08-03
100006332,2017-06-29,15:50:03,"Shirt type 9, Nike",1,1699.0400000000002,1699.0400000000002,cash,611.0,shop_8,740,2017-06-29
100006332,2017-06-29,15:50:03,"Trousers type 7, Puma",1,477.40968000000004,477.40968000000004,cash,611.0,shop_8,283,2017-06-29
100006332,2017-06-29,15:50:03,"Top type 1, Reebok",1,189.2,189.2,cash,611.0,shop_8,88,2017-06-29
100006333,2016-06-20,17:14:50,"Belt type 4, Adidas",1,334.488,334.488,cash,,shop_8,181,2016-06-25
100006333,2016-06-20,17:14:50,"Ball type 2, Reebok",2,100.11,200.22,cash,,shop_8,94,2016-06-25
100006333,2016-06-20,17:14:50,"Boots type 4, Nike",1,6929.088,6929.088,cash,,shop_8,2868,2016-06-25
100006333,2016-06-20,17:14:50,"Trousers type 12, Nike",1,1640.3119999999997,1640.3119999999997,cash,,shop_8,758,2016-06-25
100006334,2016-06-03,18:09:17,"Cufflinks type 4, Reebok",1,821.24,821.24,cash,,shop_1,419,2016-06-04
100006335,2017-08-20,15:37:02,"Top type 1, Adidas",1,797.16,797.16,cash,,shop_5,364,2017-08-22
100006335,2017-08-20,15:37:02,"T-shirt type 4, Reebok",1,367.14000000000004,367.14000000000004,cash,,shop_5,174,2017-08-22
100006335,2017-08-20,15:37:02,"Shirt type 8, Adidas",1,571.692,571.692,cash,,shop_5,355,2017-08-22
100006337,2017-06-04,17:11:12,"Trousers type 4, Puma",1,1463.048,1463.048,cash,1081.0,shop_9,919,2017-06-06
100006338,2018-09-23,15:06:02,"Shirt type 8, Reebok",1,974.1026000000003,974.1026000000003,cash,1275.0,shop_4,563,2018-09-25
100006339,2016-08-16,18:28:13,"Top type 3, Puma",1,403.704,403.704,cash,92.0,shop_9,267,2016-08-17
100006339,2016-08-16,18:28:13,"Belt type 4, Puma",1,430.944,430.944,cash,92.0,shop_9,268,2016-08-17
100006339,2016-08-16,18:28:13,"Shirt type 5, Adidas",1,1433.36,1433.36,cash,92.0,shop_9,779,2016-08-17
100006339,2016-08-16,18:28:13,"Trousers type 1, Puma",1,722.3040000000001,722.3040000000001,cash,92.0,shop_9,418,2016-08-17
100006339,2016-08-16,18:28:13,"Boots type 6, Puma",1,2144.936,2144.936,cash,92.0,shop_9,1361,2016-08-17
100006340,2016-08-27,12:31:08,"Shirt type 1, Adidas",1,814.1898000000001,814.1898000000001,cash,,shop_2,474,2016-08-27
100006341,2016-11-07,14:36:37,"T-shirt type 1, Nike",1,452.2,452.2,card,,shop_7,190,2016-11-07
100006343,2016-02-09,12:17:54,"Sneakers type 4, Puma",2,1451.904,2903.808,cash,500.0,shop_8,1824,2016-02-12
100006345,2017-09-10,10:56:17,"Trousers type 1, Adidas",1,1564.92,1564.92,card,152.0,shop_9,828,2017-09-10
100006345,2017-09-10,10:56:17,"T-shirt type 3, Nike",1,492.19999999999993,492.19999999999993,card,152.0,shop_9,230,2017-09-10
100006345,2017-09-10,10:56:17,"Socks type 7, Nike",1,361.16783999999996,361.16783999999996,card,152.0,shop_9,151,2017-09-10
100006347,2017-08-28,09:04:12,"Shirt type 10, Puma",1,495.816,495.816,card,791.0,shop_3,283,2017-08-31
100006347,2017-08-28,09:04:12,"Boots type 2, Reebok",1,2607.95,2607.95,card,791.0,shop_3,1213,2017-08-31
100006347,2017-08-28,09:04:12,"Top type 4, Puma",1,234.752,234.752,card,791.0,shop_3,131,2017-08-31
100006348,2018-04-05,13:28:08,"T-shirt type 1, Nike",2,420.54599999999994,841.0919999999999,cash,,shop_2,380,2018-04-07
100006348,2018-04-05,13:28:08,"Hat type 4, Puma",1,423.68800000000005,423.68800000000005,cash,,shop_2,251,2018-04-07
100006348,2018-04-05,13:28:08,"Sneakers type 6, Reebok",1,1966.9599999999998,1966.9599999999998,cash,,shop_2,1069,2018-04-07
100006348,2018-04-05,13:28:08,"Sneakers type 3, Adidas",1,3241.2599999999998,3241.2599999999998,cash,,shop_2,1637,2018-04-07
100006348,2018-04-05,13:28:08,"Hat type 5, Puma",1,234.08,234.08,cash,,shop_2,140,2018-04-07
100006348,2018-04-05,13:28:08,"Sneakers type 5, Puma",1,962.4913600000001,962.4913600000001,cash,,shop_2,703,2018-04-07
100006348,2018-04-05,13:28:08,"Belt type 3, Reebok",1,714.4200000000001,714.4200000000001,cash,,shop_2,378,2018-04-07
100006349,2018-08-04,17:48:28,"Belt type 2, Puma",1,234.768,234.768,card,,shop_5,146,2018-08-07
100006351,2017-08-19,19:49:09,"Boots type 2, Puma",2,1927.0720000000001,3854.1440000000002,card,,shop_7,2458,2017-08-19
100006351,2017-08-19,19:49:09,"Hat type 7, Puma",1,386.78400000000005,386.78400000000005,card,,shop_7,237,2017-08-19
100006352,2016-10-30,09:54:50,"Boots type 3, Nike",2,7087.679999999999,14175.359999999999,cash,474.0,shop_4,6624,2016-11-03
100006352,2016-10-30,09:54:50,"Sneakers type 4, Puma",1,1451.904,1451.904,cash,474.0,shop_4,912,2016-11-03
100006353,2018-05-07,11:32:42,"T-shirt type 5, Reebok",1,700.91,700.91,cash,,shop_3,323,2018-05-09
100006353,2018-05-07,11:32:42,"T-shirt type 4, Reebok",1,341.4402,341.4402,cash,,shop_3,174,2018-05-09
100006353,2018-05-07,11:32:42,"Shirt type 1, Puma",1,1426.128,1426.128,cash,,shop_3,814,2018-05-09
100006355,2018-08-05,11:49:27,"T-shirt type 5, Puma",1,233.09743999999998,233.09743999999998,cash,,shop_4,139,2018-08-08
100006355,2018-08-05,11:49:27,"Sneakers type 3, Puma",1,3159.7200000000003,3159.7200000000003,cash,,shop_4,1965,2018-08-08
100006355,2018-08-05,11:49:27,"T-shirt type 2, Adidas",1,510.84,510.84,cash,,shop_4,258,2018-08-08
100006356,2017-03-14,16:44:27,"Trousers type 11, Puma",1,506.68632,506.68632,cash,,shop_5,329,2017-03-15
100006358,2018-02-08,16:40:39,"Shirt type 2, Reebok",1,554.4000000000001,554.4000000000001,cash,,shop_7,252,2018-02-08
100006358,2018-02-08,16:40:39,"T-shirt type 1, Puma",2,231.35904000000002,462.71808000000004,cash,,shop_7,268,2018-02-08
100006358,2018-02-08,16:40:39,"Belt type 4, Reebok",1,450.76000000000005,450.76000000000005,cash,,shop_7,236,2018-02-08
100006358,2018-02-08,16:40:39,"Hat type 1, Adidas",1,225.09,225.09,cash,,shop_7,123,2018-02-08
100006358,2018-02-08,16:40:39,"Hat type 7, Reebok",1,336.96,336.96,cash,,shop_7,195,2018-02-08
100006358,2018-02-08,16:40:39,"Boots type 4, Adidas",2,7128.99,14257.98,cash,,shop_7,6822,2018-02-08
100006358,2018-02-08,16:40:39,"Cufflinks type 4, Nike",1,386.12,386.12,cash,,shop_7,197,2018-02-08
100006359,2018-05-12,14:26:06,"Belt type 1, Reebok",1,613.88,613.88,cash,,shop_8,298,2018-05-13
100006359,2018-05-12,14:26:06,"T-shirt type 3, Reebok",1,440.7,440.7,cash,,shop_8,226,2018-05-13
100006361,2016-06-02,16:50:04,"Shirt type 1, Puma",1,1426.128,1426.128,cash,,shop_3,814,2016-06-02
100006361,2016-06-02,16:50:04,"Socks type 1, Nike",2,468.73008,937.46016,cash,,shop_3,504,2016-06-02
100006362,2018-01-11,19:34:34,"Ball type 2, Adidas",1,94.5,94.5,cash,,shop_2,45,2018-01-13
100006362,2018-01-11,19:34:34,"Socks type 7, Nike",1,364.816,364.816,cash,,shop_2,151,2018-01-13
100006362,2018-01-11,19:34:34,"Boots type 2, Adidas",1,6783.45,6783.45,cash,,shop_2,3309,2018-01-13
100006362,2018-01-11,19:34:34,"Slippers type 2, Puma",1,315.3744,315.3744,cash,,shop_2,181,2018-01-13
100006364,2018-01-20,17:49:01,"Top type 1, Adidas",1,797.16,797.16,cash,,shop_4,364,2018-01-20
100006366,2017-12-02,11:51:19,"Shirt type 1, Adidas",1,914.82,914.82,cash,,shop_5,474,2017-12-02
100006367,2018-06-15,13:56:44,"Hat type 3, Reebok",1,516.12,516.12,card,,shop_4,253,2018-06-20
100006367,2018-06-15,13:56:44,"Belt type 2, Adidas",1,325.95,325.95,card,,shop_4,159,2018-06-20
100006367,2018-06-15,13:56:44,"Cufflinks type 5, Puma",1,228.3008,228.3008,card,,shop_4,140,2018-06-20
100006367,2018-06-15,13:56:44,"Ball type 2, Reebok",1,100.11,100.11,card,,shop_4,47,2018-06-20
100006368,2017-10-14,18:31:12,"Socks type 3, Puma",1,485.17120000000006,485.17120000000006,card,,shop_2,368,2017-10-19
100006368,2017-10-14,18:31:12,"Trousers type 3, Nike",1,1536.528,1536.528,card,,shop_2,714,2017-10-19
100006368,2017-10-14,18:31:12,"Cufflinks type 2, Nike",1,231.544,231.544,card,,shop_2,103,2017-10-19
100006369,2018-09-22,12:35:51,"Boots type 6, Reebok",1,6134.5199999999995,6134.5199999999995,cash,,shop_4,2814,2018-09-26
100006369,2018-09-22,12:35:51,"Trousers type 10, Puma",1,1870.2,1870.2,cash,,shop_4,1039,2018-09-26
100006371,2016-01-03,09:40:25,"Shirt type 1, Adidas",1,823.3380000000001,823.3380000000001,card,,shop_2,474,2016-01-03
100006374,2018-09-08,20:12:49,"Trousers type 11, Adidas",1,1697.28,1697.28,cash,,shop_4,884,2018-09-13
100006374,2018-09-08,20:12:49,"Hat type 3, Adidas",1,214.82999999999998,214.82999999999998,cash,,shop_4,110,2018-09-13
100006375,2016-09-25,10:01:32,"Belt type 4, Puma",1,366.3024,366.3024,card,56.0,shop_3,268,2016-09-28
100006376,2017-04-20,09:46:22,"Cufflinks type 3, Reebok",2,719.4399999999999,1438.8799999999999,cash,980.0,shop_4,782,2017-04-20
100006377,2018-09-10,13:30:51,"Sneakers type 6, Adidas",1,2545.92,2545.92,card,732.0,shop_4,1224,2018-09-10
100006378,2016-06-09,17:34:27,"Belt type 1, Nike",1,274.91200000000003,274.91200000000003,cash,,shop_5,121,2016-06-09
100006379,2016-06-02,18:58:24,"Shirt type 11, Puma",1,734.72,734.72,card,,shop_8,410,2016-06-03
100006380,2016-08-21,16:57:58,"Top type 4, Nike",1,402.28,402.28,cash,,shop_9,178,2016-08-21
100006381,2017-03-21,12:53:55,"Trousers type 1, Puma",1,722.3040000000001,722.3040000000001,cash,352.0,shop_4,418,2017-03-23
100006382,2018-07-02,10:36:01,"Hat type 2, Nike",1,546.4480000000001,546.4480000000001,cash,,shop_6,238,2018-07-02
100006384,2016-12-29,20:10:33,"Trousers type 11, Puma",2,544.8240000000001,1089.6480000000001,cash,820.0,shop_2,658,2016-12-29
100006385,2018-09-22,16:29:24,"Hat type 2, Nike",1,546.4480000000001,546.4480000000001,cash,,shop_2,238,2018-09-23
100006385,2018-09-22,16:29:24,"Hat type 7, Adidas",2,323.84,647.68,cash,,shop_2,352,2018-09-23
100006385,2018-09-22,16:29:24,"Shirt type 9, Reebok",1,546.0,546.0,cash,,shop_2,273,2018-09-23
100006386,2016-12-28,11:55:16,"Socks type 6, Nike",1,536.52,536.52,cash,,shop_7,255,2016-12-29
100006386,2016-12-28,11:55:16,"Cufflinks type 7, Puma",2,196.0,392.0,cash,,shop_7,250,2016-12-29
100006386,2016-12-28,11:55:16,"Shirt type 3, Puma",1,273.6,273.6,cash,,shop_7,152,2016-12-29
100006386,2016-12-28,11:55:16,"T-shirt type 7, Adidas",2,320.3727999999999,640.7455999999999,cash,,shop_7,334,2016-12-29
100006387,2016-03-28,15:12:57,"Socks type 1, Puma",2,206.87616,413.75232,cash,,shop_6,246,2016-03-30
100006387,2016-03-28,15:12:57,"Shirt type 12, Nike",1,974.028,974.028,cash,,shop_6,471,2016-03-30
100006389,2017-11-27,14:09:12,"Hat type 3, Reebok",1,459.34680000000003,459.34680000000003,cash,,shop_6,253,2017-11-27
100006391,2017-05-14,13:27:14,"Top type 4, Nike",1,366.0748,366.0748,card,71.0,shop_7,178,2017-05-17
100006393,2016-11-16,16:02:06,"Trousers type 3, Adidas",1,2084.1023999999998,2084.1023999999998,card,,shop_8,1102,2016-11-16
100006394,2017-03-30,11:42:56,"T-shirt type 4, Nike",1,594.336,594.336,cash,126.0,shop_1,246,2017-04-01
100006395,2018-07-09,17:02:42,"Shirt type 8, Nike",2,996.9547999999999,1993.9095999999997,cash,,shop_5,1084,2018-07-09
100006396,2017-08-17,18:11:53,"Top type 2, Reebok",1,461.89000000000004,461.89000000000004,card,,shop_3,247,2017-08-22
100006396,2017-08-17,18:11:53,"T-shirt type 1, Puma",2,233.69600000000003,467.39200000000005,card,,shop_3,268,2017-08-22
100006396,2017-08-17,18:11:53,"Shirt type 5, Reebok",1,971.8799999999999,971.8799999999999,card,,shop_3,534,2017-08-22
100006396,2017-08-17,18:11:53,"Trousers type 3, Adidas",1,2170.94,2170.94,card,,shop_3,1102,2017-08-22
100006396,2017-08-17,18:11:53,"Trousers type 10, Puma",1,1870.2,1870.2,card,,shop_3,1039,2017-08-22
100006396,2017-08-17,18:11:53,"Socks type 7, Nike",1,364.816,364.816,card,,shop_3,151,2017-08-22
100006396,2017-08-17,18:11:53,"Trousers type 5, Adidas",1,972.3700000000001,972.3700000000001,card,,shop_3,479,2017-08-22
100006397,2017-03-09,18:28:45,"Shirt type 9, Puma",1,669.8000000000001,669.8000000000001,cash,,shop_6,425,2017-03-09
100006397,2017-03-09,18:28:45,"Socks type 3, Adidas",1,466.85999999999996,466.85999999999996,cash,,shop_6,251,2017-03-09
100006400,2016-06-08,20:27:55,"T-shirt type 7, Reebok",1,477.7344,477.7344,card,,shop_1,286,2016-06-08
100006401,2016-08-14,13:15:58,"Hat type 2, Reebok",1,378.4,378.4,card,,shop_8,176,2016-08-18
100006401,2016-08-14,13:15:58,"Trousers type 7, Adidas",1,1766.0448000000001,1766.0448000000001,card,,shop_8,954,2016-08-18
100006401,2016-08-14,13:15:58,"Sneakers type 2, Adidas",1,2117.61,2117.61,card,,shop_8,1023,2016-08-18
100006402,2016-06-05,18:18:32,"Shirt type 10, Puma",1,495.816,495.816,card,,shop_5,283,2016-06-05
100006402,2016-06-05,18:18:32,"T-shirt type 2, Nike",1,431.136,431.136,card,,shop_5,216,2016-06-05
100006406,2017-12-14,12:15:40,"Shirt type 8, Puma",1,475.2,475.2,card,,shop_2,264,2017-12-14
100006406,2017-12-14,12:15:40,"Slippers type 3, Nike",1,279.04704000000004,279.04704000000004,card,,shop_2,138,2017-12-14
100006406,2017-12-14,12:15:40,"Hat type 2, Adidas",1,278.79999999999995,278.79999999999995,card,,shop_2,136,2017-12-14
100006406,2017-12-14,12:15:40,"Socks type 1, Nike",1,515.088,515.088,card,,shop_2,252,2017-12-14
100006406,2017-12-14,12:15:40,"Sneakers type 6, Reebok",1,1868.6119999999996,1868.6119999999996,card,,shop_2,1069,2017-12-14
100006406,2017-12-14,12:15:40,"Shirt type 2, Reebok",1,554.4000000000001,554.4000000000001,card,,shop_2,252,2017-12-14
100006408,2018-09-29,17:27:13,"T-shirt type 2, Adidas",1,510.84,510.84,cash,,shop_1,258,2018-09-29
100006409,2018-06-05,09:57:09,"Socks type 7, Puma",1,514.8416,514.8416,cash,,shop_1,320,2018-06-05
100006410,2018-03-24,20:08:52,"Socks type 4, Puma",1,297.024,297.024,cash,1274.0,shop_2,168,2018-03-28
100006410,2018-03-24,20:08:52,"Cufflinks type 3, Nike",1,782.5999999999999,782.5999999999999,cash,1274.0,shop_2,350,2018-03-28
100006410,2018-03-24,20:08:52,"Shirt type 8, Nike",1,961.76816,961.76816,cash,1274.0,shop_2,542,2018-03-28
100006410,2018-03-24,20:08:52,"Shirt type 6, Puma",1,485.5488000000001,485.5488000000001,cash,1274.0,shop_2,330,2018-03-28
100006410,2018-03-24,20:08:52,"Trousers type 12, Puma",1,296.192,296.192,cash,1274.0,shop_2,178,2018-03-28
100006412,2016-08-02,15:06:08,"Socks type 7, Nike",1,353.87152,353.87152,cash,,shop_7,151,2016-08-02
100006413,2016-09-11,18:14:26,"Hat type 2, Adidas",1,278.79999999999995,278.79999999999995,cash,,shop_1,136,2016-09-15
100006413,2016-09-11,18:14:26,"Trousers type 6, Puma",1,1241.952,1241.952,cash,,shop_1,761,2016-09-15
100006413,2016-09-11,18:14:26,"Cufflinks type 3, Puma",1,532.1472000000001,532.1472000000001,cash,,shop_1,390,2016-09-15
100006414,2016-11-11,13:44:02,"Boots type 2, Nike",1,5933.952,5933.952,cash,,shop_5,2727,2016-11-15
100006414,2016-11-11,13:44:02,"Trousers type 7, Adidas",1,1984.3200000000002,1984.3200000000002,cash,,shop_5,954,2016-11-15
