invoice_n,date,shop_id,operation_type(purchase/transfer),item,amount,unit_cost,sum,supplier
51031,2018-05-01,1,Purchase,"Hat type 6, Adidas",1,265,265,Supplier B
51031,2018-05-01,1,Purchase,"Cap type 1, Adidas",1,175,175,Supplier B
51031,2018-05-01,1,Purchase,"Socks type 4, Adidas",1,370,370,Supplier B
51031,2018-05-01,1,Purchase,"Socks type 6, Adidas",2,388,776,Supplier B
51032,2018-05-01,1,Purchase,"Socks type 7, Adidas",1,369,369,Supplier C
51032,2018-05-01,1,Purchase,"Top type 1, Adidas",1,364,364,Supplier C
51032,2018-05-01,1,Purchase,"Top type 4, Adidas",1,107,107,Supplier C
51032,2018-05-01,1,Purchase,"T-shirt type 2, Adidas",3,258,774,Supplier C
51032,2018-05-01,1,Purchase,"T-shirt type 6, Adidas",3,179,537,Supplier C
51032,2018-05-01,1,Purchase,"Trousers type 3, Adidas",1,1102,1102,Supplier C
51032,2018-05-01,1,Purchase,"Trousers type 8, Adidas",1,1053,1053,Supplier C
51033,2018-05-01,1,Purchase,"Trousers type 10, Adidas",2,580,1160,Supplier A
51033,2018-05-01,1,Purchase,"Trousers type 11, Adidas",2,884,1768,Supplier A
51033,2018-05-01,1,Purchase,"Trousers type 12, Adidas",2,447,894,Supplier A
51033,2018-05-01,1,Purchase,"Shirt type 1, Adidas",2,474,948,Supplier A
51033,2018-05-01,1,Purchase,"Shirt type 5, Adidas",1,779,779,Supplier A
51033,2018-05-01,1,Purchase,"Shirt type 7, Adidas",2,795,1590,Supplier A
51033,2018-05-01,1,Purchase,"Shirt type 8, Adidas",6,355,2130,Supplier A
51033,2018-05-01,1,Purchase,"Shirt type 9, Adidas",1,838,838,Supplier A
51033,2018-05-01,1,Purchase,"Shirt type 10, Adidas",3,205,615,Supplier A
51033,2018-05-01,1,Purchase,"Sneakers type 2, Puma",1,982,982,Supplier A
51033,2018-05-01,1,Purchase,"Sneakers type 3, Puma",3,1965,5895,Supplier A
51033,2018-05-01,1,Purchase,"Sneakers type 4, Puma",1,912,912,Supplier A
51033,2018-05-01,1,Purchase,"Sneakers type 5, Puma",2,703,1406,Supplier A
51033,2018-05-01,1,Purchase,"Boots type 1, Puma",1,3778,3778,Supplier A
51033,2018-05-01,1,Purchase,"Boots type 2, Puma",3,1229,3687,Supplier A
51033,2018-05-01,1,Purchase,"Boots type 3, Puma",3,2748,8244,Supplier A
51033,2018-05-01,1,Purchase,"Boots type 4, Puma",1,3631,3631,Supplier A
51033,2018-05-01,1,Purchase,"Boots type 5, Puma",3,1286,3858,Supplier A
51033,2018-05-01,1,Purchase,"Boots type 6, Puma",2,1361,2722,Supplier A
51033,2018-05-01,1,Purchase,"Shoes type 4, Puma",2,1802,3604,Supplier A
51033,2018-05-01,1,Purchase,"Belt type 1, Puma",1,191,191,Supplier A
51033,2018-05-01,1,Purchase,"Belt type 3, Puma",1,342,342,Supplier A
51033,2018-05-01,1,Purchase,"Cufflinks type 3, Puma",1,390,390,Supplier A
51033,2018-05-01,1,Purchase,"Cufflinks type 4, Puma",1,495,495,Supplier A
51033,2018-05-01,1,Purchase,"Cufflinks type 7, Puma",3,125,375,Supplier A
51034,2018-05-01,1,Purchase,"Ball type 2, Puma",2,45,90,Supplier B
51034,2018-05-01,1,Purchase,"Hat type 2, Puma",3,220,660,Supplier B
51035,2018-05-01,1,Purchase,"Hat type 4, Puma",2,251,502,Supplier B
51036,2018-05-01,1,Purchase,"Hat type 5, Puma",1,140,140,Supplier A
51036,2018-05-01,1,Purchase,"Hat type 7, Puma",2,237,474,Supplier A
51036,2018-05-01,1,Purchase,"Hat type 8, Puma",2,290,580,Supplier A
51036,2018-05-01,1,Purchase,"Cap type 1, Puma",1,134,134,Supplier A
51036,2018-05-01,1,Purchase,"Cap type 2, Puma",1,190,190,Supplier A
51036,2018-05-01,1,Purchase,"Cap type 3, Puma",1,287,287,Supplier A
51036,2018-05-01,1,Purchase,"Socks type 3, Puma",1,368,368,Supplier A
51036,2018-05-01,1,Purchase,"Socks type 5, Puma",1,382,382,Supplier A
51036,2018-05-01,1,Purchase,"Socks type 6, Puma",1,299,299,Supplier A
51036,2018-05-01,1,Purchase,"Socks type 7, Puma",3,320,960,Supplier A
51036,2018-05-01,1,Purchase,"Top type 4, Puma",1,131,131,Supplier A
51036,2018-05-01,1,Purchase,"T-shirt type 1, Puma",1,134,134,Supplier A
51036,2018-05-01,1,Purchase,"T-shirt type 3, Puma",2,389,778,Supplier A
51036,2018-05-01,1,Purchase,"T-shirt type 4, Puma",1,184,184,Supplier A
51036,2018-05-01,1,Purchase,"T-shirt type 5, Puma",2,139,278,Supplier A
51036,2018-05-01,1,Purchase,"T-shirt type 6, Puma",1,110,110,Supplier A
51036,2018-05-01,1,Purchase,"T-shirt type 7, Puma",1,114,114,Supplier A
51036,2018-05-01,1,Purchase,"Trousers type 3, Puma",2,258,516,Supplier A
51036,2018-05-01,1,Purchase,"Trousers type 7, Puma",1,283,283,Supplier A
51036,2018-05-01,1,Purchase,"Trousers type 9, Puma",2,499,998,Supplier A
51036,2018-05-01,1,Purchase,"Shirt type 1, Puma",2,814,1628,Supplier A
51036,2018-05-01,1,Purchase,"Shirt type 5, Puma",2,622,1244,Supplier A
51036,2018-05-01,1,Purchase,"Shirt type 6, Puma",1,330,330,Supplier A
51036,2018-05-01,1,Purchase,"Shirt type 9, Puma",1,425,425,Supplier A
51036,2018-05-01,1,Purchase,"Shirt type 10, Puma",1,283,283,Supplier A
51036,2018-05-01,1,Purchase,"Sneakers type 3, Reebok",1,1138,1138,Supplier A
51036,2018-05-01,1,Purchase,"Sneakers type 6, Reebok",1,1069,1069,Supplier A
51036,2018-05-01,1,Purchase,"Slippers type 1, Reebok",3,312,936,Supplier A
51036,2018-05-01,1,Purchase,"Boots type 3, Reebok",1,3394,3394,Supplier A
51036,2018-05-01,1,Purchase,"Boots type 4, Reebok",2,3769,7538,Supplier A
51036,2018-05-01,1,Purchase,"Boots type 6, Reebok",2,2814,5628,Supplier A
51036,2018-05-01,1,Purchase,"Shoes type 2, Reebok",1,2378,2378,Supplier A
51036,2018-05-01,1,Purchase,"Shoes type 4, Reebok",1,3298,3298,Supplier A
51036,2018-05-01,1,Purchase,"Cufflinks type 2, Reebok",1,200,200,Supplier A
51036,2018-05-01,1,Purchase,"Cufflinks type 3, Reebok",1,391,391,Supplier A
51036,2018-05-01,1,Purchase,"Cufflinks type 4, Reebok",2,419,838,Supplier A
51036,2018-05-01,1,Purchase,"Cufflinks type 7, Reebok",2,267,534,Supplier A
51036,2018-05-01,1,Purchase,"Ball type 2, Reebok",1,47,47,Supplier A
51036,2018-05-01,1,Purchase,"Hat type 2, Reebok",1,176,176,Supplier A
51036,2018-05-01,1,Purchase,"Hat type 3, Reebok",1,253,253,Supplier A
51036,2018-05-01,1,Purchase,"Hat type 6, Reebok",1,107,107,Supplier A
51036,2018-05-01,1,Purchase,"Hat type 8, Reebok",1,209,209,Supplier A
51037,2018-05-01,1,Purchase,"Socks type 5, Reebok",3,111,333,Supplier B
51037,2018-05-01,1,Purchase,"Socks type 6, Reebok",2,380,760,Supplier B
51037,2018-05-01,1,Purchase,"Top type 2, Reebok",2,247,494,Supplier B
51038,2018-05-01,1,Purchase,"Top type 4, Reebok",2,140,280,Supplier B
51039,2018-05-01,1,Purchase,"T-shirt type 2, Reebok",1,214,214,Supplier A
51039,2018-05-01,1,Purchase,"T-shirt type 4, Reebok",1,174,174,Supplier A
51039,2018-05-01,1,Purchase,"T-shirt type 5, Reebok",1,323,323,Supplier A
51039,2018-05-01,1,Purchase,"T-shirt type 6, Reebok",2,181,362,Supplier A
51039,2018-05-01,1,Purchase,"Trousers type 1, Reebok",1,981,981,Supplier A
51039,2018-05-01,1,Purchase,"Trousers type 2, Reebok",1,159,159,Supplier A
51039,2018-05-01,1,Purchase,"Trousers type 5, Reebok",1,1076,1076,Supplier A
51039,2018-05-01,1,Purchase,"Trousers type 9, Reebok",1,336,336,Supplier A
51039,2018-05-01,1,Purchase,"Trousers type 12, Reebok",1,249,249,Supplier A
51039,2018-05-01,1,Purchase,"Shirt type 1, Reebok",4,738,2952,Supplier A
51039,2018-05-01,1,Purchase,"Shirt type 9, Reebok",2,273,546,Supplier A
51039,2018-05-01,1,Purchase,"Shirt type 11, Reebok",2,814,1628,Supplier A
51039,2018-05-01,2,Purchase,"Sneakers type 1, Nike",1,1887,1887,Supplier A
51039,2018-05-01,2,Purchase,"Sneakers type 2, Nike",1,1964,1964,Supplier A
51041,2018-05-01,2,Purchase,"Boots type 1, Nike",2,2814,5628,Supplier B
51041,2018-05-01,2,Purchase,"Boots type 2, Nike",2,2727,5454,Supplier B
51041,2018-05-01,2,Purchase,"Boots type 3, Nike",1,3312,3312,Supplier B
51041,2018-05-01,2,Purchase,"Boots type 4, Nike",1,2868,2868,Supplier B
51041,2018-05-01,2,Purchase,"Boots type 5, Nike",2,3543,7086,Supplier B
51041,2018-05-01,2,Purchase,"Shoes type 1, Nike",1,1611,1611,Supplier B
51041,2018-05-01,2,Purchase,"Shoes type 2, Nike",1,1562,1562,Supplier B
51041,2018-05-01,2,Purchase,"Shoes type 3, Nike",1,3352,3352,Supplier B
51041,2018-05-01,2,Purchase,"Belt type 1, Nike",2,121,242,Supplier B
51041,2018-05-01,2,Purchase,"Belt type 2, Nike",1,220,220,Supplier B
51041,2018-05-01,2,Purchase,"Belt type 3, Nike",1,211,211,Supplier B
51041,2018-05-01,2,Purchase,"Belt type 4, Nike",2,283,566,Supplier B
51042,2018-05-01,2,Purchase,"Cufflinks type 7, Nike",1,252,252,Supplier B
51042,2018-05-01,2,Purchase,"Ball type 2, Nike",1,37,37,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 1, Nike",3,198,594,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 2, Nike",1,238,238,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 3, Nike",1,298,298,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 4, Nike",2,246,492,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 6, Nike",4,237,948,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 7, Nike",2,208,416,Supplier B
51042,2018-05-01,2,Purchase,"Hat type 8, Nike",2,282,564,Supplier B
51042,2018-05-01,2,Purchase,"Cap type 3, Nike",2,165,330,Supplier B
51042,2018-05-01,2,Purchase,"Socks type 1, Nike",3,252,756,Supplier B
51042,2018-05-01,2,Purchase,"Socks type 2, Nike",1,125,125,Supplier B
51042,2018-05-01,2,Purchase,"Socks type 6, Nike",1,255,255,Supplier B
51042,2018-05-01,2,Purchase,"Top type 1, Nike",1,139,139,Supplier B
51042,2018-05-01,2,Purchase,"Top type 2, Nike",1,385,385,Supplier B
51042,2018-05-01,2,Purchase,"Top type 3, Nike",2,250,500,Supplier B
51042,2018-05-01,2,Purchase,"T-shirt type 1, Nike",1,190,190,Supplier B
51042,2018-05-01,2,Purchase,"T-shirt type 2, Nike",1,216,216,Supplier B
51042,2018-05-01,2,Purchase,"T-shirt type 3, Nike",2,230,460,Supplier B
51042,2018-05-01,2,Purchase,"T-shirt type 4, Nike",2,246,492,Supplier B
51042,2018-05-01,2,Purchase,"T-shirt type 5, Nike",1,245,245,Supplier B
51042,2018-05-01,2,Purchase,"T-shirt type 6, Nike",2,346,692,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 2, Nike",2,597,1194,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 4, Nike",4,1007,4028,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 5, Nike",1,912,912,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 8, Nike",2,743,1486,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 9, Nike",1,359,359,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 10, Nike",2,577,1154,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 11, Nike",1,453,453,Supplier B
51042,2018-05-01,2,Purchase,"Trousers type 12, Nike",1,758,758,Supplier B
51042,2018-05-01,2,Purchase,"Shirt type 1, Nike",5,837,4185,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 2, Nike",1,824,824,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 3, Nike",2,821,1642,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 5, Nike",1,419,419,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 8, Nike",2,542,1084,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 9, Nike",1,740,740,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 10, Nike",2,167,334,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 11, Nike",4,659,2636,Supplier B
51043,2018-05-01,2,Purchase,"Shirt type 12, Nike",2,471,942,Supplier B
51043,2018-05-01,2,Purchase,"Sneakers type 3, Adidas",6,1637,9822,Supplier B
51043,2018-05-01,2,Purchase,"Sneakers type 6, Adidas",4,1224,4896,Supplier B
51043,2018-05-01,2,Purchase,"Slippers type 1, Adidas",3,195,585,Supplier B
51044,2018-05-01,2,Purchase,"Boots type 4, Adidas",1,3411,3411,Supplier B
51044,2018-05-01,2,Purchase,"Shoes type 2, Adidas",1,1761,1761,Supplier B
51044,2018-05-01,2,Purchase,"Shoes type 4, Adidas",1,1698,1698,Supplier B
51044,2018-05-01,2,Purchase,"Belt type 1, Adidas",2,291,582,Supplier B
51044,2018-05-01,2,Purchase,"Belt type 2, Adidas",2,159,318,Supplier B
51044,2018-05-01,2,Purchase,"Cufflinks type 1, Adidas",1,262,262,Supplier B
51044,2018-05-01,2,Purchase,"Cufflinks type 2, Adidas",2,207,414,Supplier B
51044,2018-05-01,2,Purchase,"Cufflinks type 3, Adidas",1,187,187,Supplier B
51044,2018-05-01,2,Purchase,"Cufflinks type 4, Adidas",2,493,986,Supplier B
51044,2018-05-01,2,Purchase,"Cufflinks type 6, Adidas",1,183,183,Supplier B
51044,2018-05-01,2,Purchase,"Cufflinks type 7, Adidas",1,184,184,Supplier B
51045,2018-05-01,2,Purchase,"Ball type 1, Adidas",1,31,31,Supplier B
51045,2018-05-01,2,Purchase,"Hat type 1, Adidas",1,123,123,Supplier B
51045,2018-05-01,2,Purchase,"Hat type 3, Adidas",3,110,330,Supplier B
51045,2018-05-01,2,Purchase,"Hat type 5, Adidas",4,163,652,Supplier B
51045,2018-05-01,2,Purchase,"Hat type 6, Adidas",1,265,265,Supplier B
51045,2018-05-01,2,Purchase,"Hat type 7, Adidas",2,176,352,Supplier B
51045,2018-05-01,2,Purchase,"Hat type 8, Adidas",1,152,152,Supplier B
51045,2018-05-01,2,Purchase,"Cap type 2, Adidas",1,292,292,Supplier B
51045,2018-05-01,2,Purchase,"Socks type 1, Adidas",1,375,375,Supplier B
51045,2018-05-01,2,Purchase,"Socks type 2, Adidas",1,56,56,Supplier B
51045,2018-05-01,2,Purchase,"Top type 1, Adidas",1,364,364,Supplier B
51045,2018-05-01,2,Purchase,"Top type 2, Adidas",2,168,336,Supplier B
51045,2018-05-01,2,Purchase,"Top type 3, Adidas",1,75,75,Supplier B
51045,2018-05-01,2,Purchase,"T-shirt type 1, Adidas",1,219,219,Supplier B
51045,2018-05-01,2,Purchase,"T-shirt type 2, Adidas",1,258,258,Supplier B
51045,2018-05-01,2,Purchase,"T-shirt type 3, Adidas",2,318,636,Supplier B
51045,2018-05-01,2,Purchase,"T-shirt type 4, Adidas",3,144,432,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 1, Adidas",3,828,2484,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 4, Adidas",1,705,705,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 5, Adidas",5,479,2395,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 8, Adidas",1,1053,1053,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 9, Adidas",5,205,1025,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 10, Adidas",1,580,580,Supplier B
51045,2018-05-01,2,Purchase,"Trousers type 11, Adidas",2,884,1768,Supplier B
51045,2018-05-01,2,Purchase,"Shirt type 4, Adidas",2,186,372,Supplier B
51045,2018-05-01,2,Purchase,"Shirt type 6, Adidas",1,606,606,Supplier B
51045,2018-05-01,2,Purchase,"Shirt type 8, Adidas",2,355,710,Supplier B
51045,2018-05-01,2,Purchase,"Shirt type 10, Adidas",1,205,205,Supplier B
51045,2018-05-01,2,Purchase,"Shirt type 11, Adidas",3,310,930,Supplier B
51045,2018-05-01,2,Purchase,"Shirt type 12, Adidas",2,456,912,Supplier B
51045,2018-05-01,2,Purchase,"Sneakers type 1, Puma",1,1628,1628,Supplier B
51045,2018-05-01,2,Purchase,"Sneakers type 5, Puma",1,703,703,Supplier B
51045,2018-05-01,2,Purchase,"Slippers type 1, Puma",1,189,189,Supplier B
51045,2018-05-01,2,Purchase,"Slippers type 2, Puma",1,181,181,Supplier B
51045,2018-05-01,2,Purchase,"Slippers type 3, Puma",4,230,920,Supplier B
51045,2018-05-01,2,Purchase,"Boots type 1, Puma",1,3778,3778,Supplier B
51045,2018-05-01,2,Purchase,"Boots type 5, Puma",3,1286,3858,Supplier B
51045,2018-05-01,2,Purchase,"Boots type 6, Puma",1,1361,1361,Supplier B
51046,2018-05-01,2,Purchase,"Shoes type 3, Puma",1,3003,3003,Supplier C
51046,2018-05-01,2,Purchase,"Belt type 2, Puma",3,146,438,Supplier C
51046,2018-05-01,2,Purchase,"Belt type 3, Puma",2,342,684,Supplier C
51046,2018-05-01,2,Purchase,"Cufflinks type 1, Puma",1,135,135,Supplier C
51046,2018-05-01,2,Purchase,"Cufflinks type 7, Puma",1,125,125,Supplier C
51046,2018-05-01,2,Purchase,"Ball type 1, Puma",2,43,86,Supplier C
51046,2018-05-01,2,Purchase,"Ball type 2, Puma",1,45,45,Supplier C
51046,2018-05-01,2,Purchase,"Hat type 2, Puma",1,220,220,Supplier C
51046,2018-05-01,2,Purchase,"Hat type 4, Puma",1,251,251,Supplier C
51046,2018-05-01,2,Purchase,"Hat type 5, Puma",2,140,280,Supplier C
51046,2018-05-01,2,Purchase,"Hat type 6, Puma",5,251,1255,Supplier C
51046,2018-05-01,2,Purchase,"Hat type 7, Puma",1,237,237,Supplier C
51047,2018-05-01,2,Purchase,"Cap type 2, Puma",2,190,380,Supplier B
51047,2018-05-01,2,Purchase,"Socks type 2, Puma",3,257,771,Supplier B
51047,2018-05-01,2,Purchase,"Socks type 3, Puma",1,368,368,Supplier B
51047,2018-05-01,2,Purchase,"Top type 1, Puma",4,238,952,Supplier B
51047,2018-05-01,2,Purchase,"Top type 2, Puma",1,390,390,Supplier B
51047,2018-05-01,2,Purchase,"Top type 3, Puma",2,267,534,Supplier B
51047,2018-05-01,2,Purchase,"Top type 4, Puma",4,131,524,Supplier B
51047,2018-05-01,2,Purchase,"T-shirt type 1, Puma",2,134,268,Supplier B
51047,2018-05-01,2,Purchase,"T-shirt type 3, Puma",1,389,389,Supplier B
51047,2018-05-01,2,Purchase,"T-shirt type 7, Puma",2,114,228,Supplier B
51047,2018-05-01,2,Purchase,"Trousers type 1, Puma",2,418,836,Supplier B
51047,2018-05-01,2,Purchase,"Trousers type 2, Puma",2,590,1180,Supplier B
51047,2018-05-01,2,Purchase,"Trousers type 3, Puma",1,258,258,Supplier B
51047,2018-05-01,2,Purchase,"Trousers type 5, Puma",2,1207,2414,Supplier B
51048,2018-05-01,2,Purchase,"Trousers type 7, Puma",2,283,566,Supplier B
51048,2018-05-01,2,Purchase,"Trousers type 11, Puma",2,329,658,Supplier B
51048,2018-05-01,2,Purchase,"Trousers type 12, Puma",2,178,356,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 5, Puma",1,622,622,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 6, Puma",2,330,660,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 7, Puma",1,644,644,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 8, Puma",1,264,264,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 10, Puma",2,283,566,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 11, Puma",1,410,410,Supplier B
51049,2018-05-01,2,Purchase,"Shirt type 12, Puma",1,328,328,Supplier B
51049,2018-05-01,2,Purchase,"Sneakers type 1, Reebok",1,1053,1053,Supplier B
51049,2018-05-01,2,Purchase,"Sneakers type 3, Reebok",3,1138,3414,Supplier B
51049,2018-05-01,2,Purchase,"Sneakers type 4, Reebok",2,1700,3400,Supplier B
51050,2018-05-01,2,Purchase,"Slippers type 2, Reebok",2,218,436,Supplier B
51050,2018-05-01,2,Purchase,"Boots type 2, Reebok",1,1213,1213,Supplier B
51050,2018-05-01,2,Purchase,"Boots type 3, Reebok",2,3394,6788,Supplier B
51050,2018-05-01,2,Purchase,"Boots type 6, Reebok",2,2814,5628,Supplier B
51050,2018-05-01,2,Purchase,"Shoes type 1, Reebok",1,3122,3122,Supplier B
51050,2018-05-01,2,Purchase,"Shoes type 2, Reebok",3,2378,7134,Supplier B
51050,2018-05-01,2,Purchase,"Shoes type 3, Reebok",1,1389,1389,Supplier B
51050,2018-05-01,2,Purchase,"Shoes type 4, Reebok",2,3298,6596,Supplier B
51050,2018-05-01,2,Purchase,"Belt type 4, Reebok",2,236,472,Supplier B
51050,2018-05-01,2,Purchase,"Cufflinks type 1, Reebok",1,371,371,Supplier B
51050,2018-05-01,2,Purchase,"Cufflinks type 4, Reebok",1,419,419,Supplier B
51050,2018-05-01,2,Purchase,"Cufflinks type 7, Reebok",1,267,267,Supplier B
51050,2018-05-01,2,Purchase,"Ball type 1, Reebok",2,43,86,Supplier B
51050,2018-05-01,2,Purchase,"Hat type 1, Reebok",3,265,795,Supplier B
51050,2018-05-01,2,Purchase,"Hat type 3, Reebok",1,253,253,Supplier B
51050,2018-05-01,2,Purchase,"Hat type 4, Reebok",2,124,248,Supplier B
51050,2018-05-01,2,Purchase,"Hat type 6, Reebok",2,107,214,Supplier B
51050,2018-05-01,2,Purchase,"Hat type 7, Reebok",1,195,195,Supplier B
51050,2018-05-01,2,Purchase,"Cap type 1, Reebok",3,245,735,Supplier B
51050,2018-05-01,2,Purchase,"Cap type 3, Reebok",2,157,314,Supplier B
51050,2018-05-01,2,Purchase,"Socks type 1, Reebok",1,182,182,Supplier B
51050,2018-05-01,2,Purchase,"Socks type 2, Reebok",3,210,630,Supplier B
51050,2018-05-01,2,Purchase,"Socks type 3, Reebok",1,184,184,Supplier B
51050,2018-05-01,2,Purchase,"Socks type 4, Reebok",3,393,1179,Supplier B
51050,2018-05-01,2,Purchase,"Socks type 5, Reebok",2,111,222,Supplier B
51050,2018-05-01,2,Purchase,"Socks type 6, Reebok",1,380,380,Supplier B
51050,2018-05-01,2,Purchase,"Top type 2, Reebok",1,247,247,Supplier B
51050,2018-05-01,2,Purchase,"Top type 3, Reebok",1,263,263,Supplier B
51050,2018-05-01,2,Purchase,"Top type 4, Reebok",3,140,420,Supplier B
51050,2018-05-01,2,Purchase,"T-shirt type 1, Reebok",1,158,158,Supplier B
51050,2018-05-01,2,Purchase,"T-shirt type 3, Reebok",1,226,226,Supplier B
51050,2018-05-01,2,Purchase,"T-shirt type 4, Reebok",1,174,174,Supplier B
51050,2018-05-01,2,Purchase,"T-shirt type 5, Reebok",3,323,969,Supplier B
51050,2018-05-01,2,Purchase,"T-shirt type 6, Reebok",1,181,181,Supplier B
51050,2018-05-01,2,Purchase,"Trousers type 2, Reebok",4,159,636,Supplier B
51050,2018-05-01,2,Purchase,"Trousers type 3, Reebok",3,869,2607,Supplier B
51051,2018-05-01,2,Purchase,"Trousers type 4, Reebok",1,1176,1176,Supplier B
51051,2018-05-01,2,Purchase,"Trousers type 5, Reebok",1,1076,1076,Supplier B
51051,2018-05-01,2,Purchase,"Trousers type 7, Reebok",1,806,806,Supplier B
51051,2018-05-01,2,Purchase,"Trousers type 8, Reebok",1,1232,1232,Supplier B
51051,2018-05-01,2,Purchase,"Trousers type 9, Reebok",2,336,672,Supplier B
51051,2018-05-01,2,Purchase,"Trousers type 11, Reebok",2,857,1714,Supplier B
51051,2018-05-01,2,Purchase,"Shirt type 1, Reebok",1,738,738,Supplier B
51051,2018-05-01,2,Purchase,"Shirt type 5, Reebok",1,534,534,Supplier B
51051,2018-05-01,2,Purchase,"Shirt type 6, Reebok",1,330,330,Supplier B
